incident_id,date,lat,lon,city,state,address,injured,killed,child_involved,officer_involved,mass_shooting,accidental,domestic_violence,drive_by,link,year,month,total,fatal,mass,index_right,neighborhood
684681,2016-10-25,28.5619,-81.3136,Orlando,Florida,5565 Old Cheney Highway,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/684681,2016,10,1,False,False,,
684953,2016-10-25,28.5331,-81.3928,Orlando,Florida,749 South Westmoreland Drive,2,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/684953,2016,10,3,True,False,66.0,Holden/Parramore
685771,2016-10-26,28.573,-81.1856,Orlando,Florida,1300 block of Youngstown Avenue,3,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/685771,2016,10,3,False,False,,
689588,2016-10-30,28.4749,-81.4421,Orlando,Florida,5150 Millenia Boulevard,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/689588,2016,10,1,False,False,83.0,Millenia
688788,2016-10-30,28.536940529417656,-81.39225898951025,Orlando,Florida,900 block of West Randall Street,4,0,False,True,False,False,False,False,https://www.gunviolencearchive.org/incident/688788,2016,10,4,False,True,66.0,Holden/Parramore
692898,2016-11-04,28.5205,-81.3021,Orlando,Florida,Curry Ford Road and Oxalis Avenue,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/692898,2016,11,1,False,False,89.0,Ventura
697455,2016-11-08,28.6139,-81.4541,Orlando,Florida,5462 Clarcona Key Boulevard,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/697455,2016,11,1,False,False,,
699316,2016-11-13,28.53241547208421,-81.43429010890834,Orlando,Florida,Conley Street and South Ivey Lane,4,0,False,False,True,False,False,False,https://www.gunviolencearchive.org/incident/699316,2016,11,4,False,True,23.0,Lake Mann Gardens
700536,2016-11-13,28.54194052941765,-81.41125898951024,Orlando,Florida,North Ohio Avenue and West Central Boulevard,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/700536,2016,11,1,False,False,,
700797,2016-11-15,28.4723,-81.4848,Orlando,Florida,7400 block of Megan Elissa Lane,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/700797,2016,11,1,False,False,,
703722,2016-11-18,28.6092,-81.4282,Orlando,Florida,3997 Rosewood Way,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/703722,2016,11,1,True,False,105.0,Rosemont
703716,2016-11-18,28.5303,-81.4347,Orlando,Florida,900 South Ivey Lane,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/703716,2016,11,1,True,False,,
709474,2016-11-24,28.4678,-81.3953,Orlando,Florida,6119 Orange Blossom Trail,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/709474,2016,11,1,False,False,,
710997,2016-11-26,28.5506,-81.4139,Orlando,Florida,2803 West Arlington Street,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/710997,2016,11,1,True,False,107.0,West Colonial
711938,2016-11-27,28.542015472084216,-81.37899010890835,Orlando,Florida,East Central Blvd and Orange Ave,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/711938,2016,11,1,True,False,82.0,Central Business District
713163,2016-11-27,28.5087,-81.3981,Orlando,Florida,3300 S Orange Blossom Trail,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/713163,2016,11,1,False,False,,
713128,2016-11-27,28.524140529417657,-81.42545898951025,Orlando,Florida,1500 Block of Crooms Ave,2,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/713128,2016,11,2,False,False,10.0,Johnson Village
715011,2016-11-30,28.5717,-81.4536,Orlando,Florida,Veranda Circle,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/715011,2016,11,1,False,False,,
716693,2016-12-02,28.5513,-81.458,Orlando,Florida,5600 West Colonial Drive,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/716693,2016,12,1,True,False,,
718016,2016-12-04,28.545,-81.4427,Orlando,Florida,Old Winter Garden and Mission Road,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/718016,2016,12,1,True,False,,
718867,2016-12-05,28.5446,-81.391,Orlando,Florida,742 Jefferson Street,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/718867,2016,12,1,True,False,4.0,Callahan
720388,2016-12-06,28.4764,-81.4422,Orlando,Florida,5316 Millenia Blvd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/720388,2016,12,1,False,False,83.0,Millenia
719808,2016-12-06,28.6091,-81.4293,Orlando,Florida,Cinderlane Parkway,2,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/719808,2016,12,2,False,False,105.0,Rosemont
720722,2016-12-07,28.58024052941765,-81.45205898951025,Orlando,Florida,2800 N Pine Hills Rd,0,1,False,False,False,False,False,True,https://www.gunviolencearchive.org/incident/720722,2016,12,1,True,False,,
721227,2016-12-07,28.5645,-81.1988,Orlando,Florida,1400 Block of Cricket Club Circle,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/721227,2016,12,1,False,False,,
722366,2016-12-09,28.5539,-81.3638,Orlando,Florida,1212 Woodward Street,1,0,False,False,False,False,True,False,https://www.gunviolencearchive.org/incident/722366,2016,12,1,False,False,25.0,Colonialtown North
724372,2016-12-12,28.4666,-81.3799,Orlando,Florida,West Castle Street,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/724372,2016,12,1,False,False,,
725093,2016-12-13,28.5396,-81.4374,Orlando,Florida,200 block of South Fanfair Avenue,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/725093,2016,12,1,False,False,108.0,Malibu Groves
725682,2016-12-13,28.6194,-81.458,Orlando,Florida,6031 Long Peak Dr,1,1,False,False,False,False,True,False,https://www.gunviolencearchive.org/incident/725682,2016,12,2,True,False,,
725087,2016-12-13,28.4406,-81.3665,Orlando,Florida,Orange Avenue,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/725087,2016,12,1,False,False,,
726716,2016-12-15,28.4521,-81.3351,Orlando,Florida,3855 McCoy Road,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/726716,2016,12,1,False,False,,
726808,2016-12-15,28.53181547208421,-81.41039010890835,Orlando,Florida,Orange Center Blvd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/726808,2016,12,1,False,False,80.0,Clear Lake
728531,2016-12-17,28.6123,-81.4727,Orlando,Florida,Breckinridge Cir,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/728531,2016,12,1,False,False,,
733415,2016-12-23,28.5015,-81.2385,Orlando,Florida,10200 Falcon Pines Drive,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/733415,2016,12,1,False,False,,
735329,2016-12-26,28.4669,-81.4503,Orlando,Florida,5156 International Drive,1,0,False,False,False,False,False,True,https://www.gunviolencearchive.org/incident/735329,2016,12,1,False,False,8.0,Florida Center
735318,2016-12-27,28.545,-81.4112,Orlando,Florida,N Ohio Ave and W Washington St,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/735318,2016,12,1,False,False,,
738124,2016-12-29,28.4941,-81.401,Orlando,Florida,4714 Rio Grande Ave,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/738124,2016,12,1,False,False,,
738129,2016-12-30,28.4905,-81.4439,Orlando,Florida,4728 Walden Circle,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/738129,2016,12,1,True,False,9.0,Florida Center North
740969,2017-01-02,28.4855,-81.4057,Orlando,Florida,1989 Americana Boulevard,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/740969,2017,1,1,False,False,,
744489,2017-01-06,28.5546,-81.4098,Orlando,Florida,4800 block of S Texas Ave,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/744489,2017,1,1,True,False,34.0,Spring Lake
745989,2017-01-09,28.5698,-81.4172,Orlando,Florida,3101 Princeton Street,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/745989,2017,1,1,True,False,,
746321,2017-01-09,28.4928,-81.4282,Orlando,Florida,3757 Millenia Blvd,2,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/746321,2017,1,2,False,False,83.0,Millenia
753243,2017-01-17,28.5664,-81.2259,Orlando,Florida,1508 Park Manor Dr,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/753243,2017,1,1,False,False,,
786602,2017-01-23,28.5336,-81.3928,Orlando,Florida,729 S Westmoreland Dr,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/786602,2017,1,1,True,False,66.0,Holden/Parramore
764591,2017-01-31,28.5412,-81.2769,Orlando,Florida,201 S Chickasaw Trl,1,0,False,True,False,False,False,False,https://www.gunviolencearchive.org/incident/764591,2017,1,1,False,False,,
765827,2017-02-02,28.4724,-81.4155,Orlando,Florida,West Oak Ridge Rd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/765827,2017,2,1,False,False,,
765821,2017-02-02,28.5581,-81.4825,Orlando,Florida,7493 Beacon Hill Loop,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/765821,2017,2,1,False,False,,
766776,2017-02-03,28.4984,-81.3968,Orlando,Florida,4519 S Orange Blossom Trl,2,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/766776,2017,2,2,False,False,,
767400,2017-02-04,28.6122,-81.4543,Orlando,Florida,5559 Clarcona Ocoee Rd,1,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/767400,2017,2,2,True,False,,
777629,2017-02-18,28.5392,-81.2608,Orlando,Florida,Lake Underhill Rd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/777629,2017,2,1,False,False,,
778046,2017-02-18,28.5291,-81.2964,Orlando,Florida,Inca St and S Alder Ave,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/778046,2017,2,1,False,False,90.0,Engelwood Park
778044,2017-02-19,28.4762,-81.4422,Orlando,Florida,5200 block of Millenia Blvd,1,0,False,False,False,False,False,True,https://www.gunviolencearchive.org/incident/778044,2017,2,1,False,False,83.0,Millenia
778849,2017-02-20,28.5963,-81.4492,Orlando,Florida,5100 North Ln,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/778849,2017,2,1,False,False,56.0,Signal Hill
779957,2017-02-21,28.5855,-81.2596,Orlando,Florida,2764 Delcrest Dr,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/779957,2017,2,1,False,False,,
779512,2017-02-21,28.591,-81.4659,Orlando,Florida,6109 Perrine Dr,1,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/779512,2017,2,2,True,False,,
781558,2017-02-23,28.5713,-81.4181,Orlando,Florida,3101 Princeton Street,1,0,False,True,False,False,False,False,https://www.gunviolencearchive.org/incident/781558,2017,2,1,False,False,117.0,Princeton/Silver Star
783510,2017-02-26,28.5177,-81.4717,Orlando,Florida,6410 Metrowest Blvd,1,0,False,False,False,False,True,False,https://www.gunviolencearchive.org/incident/783510,2017,2,1,False,False,69.0,Metro West
784732,2017-02-28,28.4857,-81.4092,Orlando,Florida,8500 block of S Texas Ave,2,1,False,True,False,False,False,False,https://www.gunviolencearchive.org/incident/784732,2017,2,3,True,False,,
786508,2017-03-02,28.4764,-81.2713,Orlando,Florida,582 Lake Champlain Dr,0,2,False,False,False,False,True,False,https://www.gunviolencearchive.org/incident/786508,2017,3,2,True,False,110.0,Vista East
787903,2017-03-04,28.5561,-81.4394,Orlando,Florida,4603 W Colonial Dr,2,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/787903,2017,3,2,False,False,107.0,West Colonial
790194,2017-03-07,28.5383,-81.3921,Orlando,Florida,400 block of Jernigan Ave,1,0,False,False,False,False,False,True,https://www.gunviolencearchive.org/incident/790194,2017,3,1,False,False,66.0,Holden/Parramore
790209,2017-03-08,28.4729,-81.4306,Orlando,Florida,5831 Brookgreen Rd,1,0,False,False,False,True,False,False,https://www.gunviolencearchive.org/incident/790209,2017,3,1,False,False,,
790863,2017-03-09,28.6121,-81.4366,Orlando,Florida,Oak Arbor Cir,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/790863,2017,3,1,False,False,,
791630,2017-03-10,28.552940529417658,-81.39565898951025,Orlando,Florida,Orange Blossom Trail and Colonial Dr,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/791630,2017,3,1,True,False,34.0,Spring Lake
795397,2017-03-15,28.5199,-81.4732,Orlando,Florida,1658 S Hiawassee,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/795397,2017,3,1,False,False,69.0,Metro West
800288,2017-03-21,28.4622,-81.457,Orlando,Florida,5688 International Drive,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/800288,2017,3,1,True,False,8.0,Florida Center
800644,2017-03-21,28.6002,-81.4393,Orlando,Florida,Rose Bay Dr,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/800644,2017,3,1,False,False,105.0,Rosemont
802687,2017-03-24,28.5032,-81.3103,Orlando,Florida,4042 S Semoran Blvd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/802687,2017,3,1,False,False,32.0,South Semoran
802854,2017-03-25,28.4493,-81.2639,Orlando,Florida,Narcoossee Rd and FL-528,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/802854,2017,3,1,True,False,,
804367,2017-03-26,28.5309,-81.4423,Orlando,Florida,4756 Pleasant Valley Ct,0,1,False,False,False,False,False,True,https://www.gunviolencearchive.org/incident/804367,2017,3,1,True,False,87.0,New Malibu
803420,2017-03-26,28.5185,-81.3941,Orlando,Florida,1029 23rd Street,0,2,False,False,False,False,False,True,https://www.gunviolencearchive.org/incident/803420,2017,3,2,True,False,,
823434,2017-03-27,28.591,-81.4417,Orlando,Florida,Kitty Hawk Ave,0,1,False,False,False,True,False,False,https://www.gunviolencearchive.org/incident/823434,2017,3,1,True,False,56.0,Signal Hill
805661,2017-03-28,28.6002,-81.2,Orlando,Florida,1486 Mercy Dr,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/805661,2017,3,1,True,False,,
808276,2017-03-28,28.5116,-81.4115,Orlando,Florida,Herbert Ln,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/808276,2017,3,1,False,False,11.0,Rio Grande Park
806563,2017-03-28,28.6087,-81.4305,Orlando,Florida,5528 Cinderland Pkwy,0,1,False,False,False,False,True,False,https://www.gunviolencearchive.org/incident/806563,2017,3,1,True,False,105.0,Rosemont
808560,2017-03-30,28.3889,-81.3998,Orlando,Florida,12132 Bellsworth Way,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/808560,2017,3,1,True,False,,
808644,2017-03-31,28.5995,-81.4543,Orlando,Florida,4523 N Pine Hills,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/808644,2017,3,1,False,False,,
813461,2017-04-06,28.5409,-81.4367,Orlando,Florida,5 S Fanfair Ave,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/813461,2017,4,1,False,False,108.0,Malibu Groves
813452,2017-04-06,28.5548,-81.0994,Orlando,Florida,5th Ave and 9th St,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/813452,2017,4,1,False,False,,
814784,2017-04-08,28.5809,-81.4535,Orlando,Florida,2828 N Pine Hills Rd,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/814784,2017,4,1,True,False,,
816065,2017-04-09,28.4907,-81.4032,Orlando,Florida,1902 Honour Rd,2,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/816065,2017,4,3,True,False,,
817333,2017-04-10,28.6135,-81.4518,Orlando,Florida,North Pine Hills Road,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/817333,2017,4,1,False,False,,
818950,2017-04-10,28.4543,-81.4012,Orlando,Florida,Ziegler Rd,0,1,False,False,False,True,False,False,https://www.gunviolencearchive.org/incident/818950,2017,4,1,True,False,,
816899,2017-04-11,28.6103,-81.4691,Orlando,Florida,6400 Block of Aladdin Dr,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/816899,2017,4,1,False,False,,
821042,2017-04-14,28.4502,-81.401,Orlando,Florida,8000 block of South Orange Blossom Trl,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/821042,2017,4,1,True,False,,
824718,2017-04-20,28.6096,-81.3957,Orlando,Florida,Malone Dr,1,0,False,True,False,False,False,False,https://www.gunviolencearchive.org/incident/824718,2017,4,1,False,False,,
828628,2017-04-25,28.5615,-81.431,Orlando,Florida,1430 Mercy Dr,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/828628,2017,4,1,True,False,85.0,Mercy Drive
828610,2017-04-25,28.4845,-81.4052,Orlando,Florida,5455 Pointe Vista Cir,2,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/828610,2017,4,2,False,False,,
830560,2017-04-26,28.5217,-81.3767,Orlando,Florida,1742 Orange Ave,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/830560,2017,4,1,False,False,60.0,South Orange
830123,2017-04-27,28.4726,-81.3826,Orlando,Florida,590 W Oak Ridge Rd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/830123,2017,4,1,False,False,,
830143,2017-04-27,28.4697,-81.4352,Orlando,Florida,6100 Block of Edgebrook Dr,1,0,False,False,False,True,False,False,https://www.gunviolencearchive.org/incident/830143,2017,4,1,False,False,,
832245,2017-04-30,28.5515,-81.4565,Orlando,Florida,655 N Kirkman Rd,2,0,False,False,False,False,False,True,https://www.gunviolencearchive.org/incident/832245,2017,4,2,False,False,,
836191,2017-05-04,28.49924052941765,-81.31155898951025,Orlando,Florida,5755 Rosebriar Way,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/836191,2017,5,1,False,False,32.0,South Semoran
840307,2017-05-09,28.4442,-81.4025,Orlando,Florida,7095 S Orange Blossom Trl,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/840307,2017,5,1,False,False,,
843564,2017-05-14,28.5894,-81.4431,Orlando,Florida,4800 block of Donovan St,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/843564,2017,5,1,True,False,56.0,Signal Hill
843197,2017-05-14,28.53021547208421,-81.45679010890835,Orlando,Florida,907 S Kirkman Rd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/843197,2017,5,1,False,False,71.0,Kirkman North
845792,2017-05-16,28.5459,-81.3875,Orlando,Florida,639 W Robinson St,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/845792,2017,5,1,True,False,4.0,Callahan
848708,2017-05-21,28.5557,-81.1685,Orlando,Florida,12000 Magazine St,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/848708,2017,5,1,False,False,,
853323,2017-05-27,28.5865,-81.4613,Orlando,Florida,3400 block of Portersfield Rd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/853323,2017,5,1,False,False,,
854751,2017-05-28,28.5362,-81.409,Orlando,Florida,516 Sunset Dr,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/854751,2017,5,1,False,False,24.0,Lake Sunset
855720,2017-05-29,28.4767,-81.4304,Orlando,Florida,5770 Harbor Chase Cir,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/855720,2017,5,1,True,False,,
863888,2017-06-02,28.5316,-81.4179,Orlando,Florida,913 S Goldwyn Ave,1,0,False,False,False,False,False,True,https://www.gunviolencearchive.org/incident/863888,2017,6,1,False,False,80.0,Clear Lake
859875,2017-06-05,28.5799,-81.2934,Orlando,Florida,2427 Forsyth Rd,0,6,False,False,True,False,False,False,https://www.gunviolencearchive.org/incident/859875,2017,6,6,True,True,,
860012,2017-06-05,28.5516,-81.4753,Orlando,Florida,6990 W Colonial Dr,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/860012,2017,6,1,False,False,,
860016,2017-06-05,28.5648,-81.462,Orlando,Florida,Harrington Dr,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/860016,2017,6,1,False,False,,
861761,2017-06-06,28.528,-81.4623,Orlando,Florida,6101 Raleigh St,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/861761,2017,6,1,False,False,69.0,Metro West
864861,2017-06-11,28.5105,-81.4554,Orlando,Florida,5536 Arnold Palmer Dr,1,0,False,False,False,False,True,False,https://www.gunviolencearchive.org/incident/864861,2017,6,1,False,False,71.0,Kirkman North
865019,2017-06-11,28.3735,-81.3304,Orlando,Florida,Victoria Falls and Angel Falls,2,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/865019,2017,6,2,False,False,,
869219,2017-06-16,28.452,-81.3363,Orlando,Florida,3713 McCoy Rd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/869219,2017,6,1,False,False,,
869464,2017-06-17,28.5461,-81.4479,Orlando,Florida,372 N. Pine Hills Road,1,0,True,False,False,True,False,False,https://www.gunviolencearchive.org/incident/869464,2017,6,1,False,False,,
869866,2017-06-18,28.5815,-81.4637,Orlando,Florida,Pioneer Rd,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/869866,2017,6,1,True,False,,
871543,2017-06-20,28.5241,-81.4251,Orlando,Florida,1500 Block of Crooms Ave,1,0,False,False,False,False,False,True,https://www.gunviolencearchive.org/incident/871543,2017,6,1,False,False,10.0,Johnson Village
876008,2017-06-26,28.4726,-81.3824,Orlando,Florida,500 W Oak Ridge Rd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/876008,2017,6,1,False,False,,
878648,2017-06-28,28.551,-81.4735,Orlando,Florida,6900 W Colonial Dr,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/878648,2017,6,1,False,False,,
878835,2017-06-28,28.558,-81.5002,Orlando,Florida,Calathea Dr,0,2,False,False,False,False,True,False,https://www.gunviolencearchive.org/incident/878835,2017,6,2,True,False,,
882301,2017-07-03,28.530340529417657,-81.45685898951025,Orlando,Florida,907 S Kirkman Rd,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/882301,2017,7,1,True,False,71.0,Kirkman North
882673,2017-07-04,28.5303,-81.4568,Orlando,Florida,907 S Kirkman Rd,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/882673,2017,7,1,True,False,71.0,Kirkman North
883049,2017-07-05,28.5814,-81.4657,Orlando,Florida,Denson Dr,1,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/883049,2017,7,2,True,False,,
885652,2017-07-07,28.3715,-81.2294,Orlando,Florida,Budworth Circle and Daveham Point,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/885652,2017,7,1,True,False,,
886409,2017-07-09,28.538340529417656,-81.39115898951025,Orlando,Florida,S Lee Ave and W South St,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/886409,2017,7,1,False,False,66.0,Holden/Parramore
889455,2017-07-13,28.5484,-81.4049,Orlando,Florida,440 Ventura Ave,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/889455,2017,7,1,True,False,13.0,Rock Lake
891223,2017-07-15,28.4855,-81.432,Orlando,Florida,4200 Conroy Rd,1,0,False,False,False,True,False,False,https://www.gunviolencearchive.org/incident/891223,2017,7,1,False,False,83.0,Millenia
891741,2017-07-16,28.5365,-81.39,Orlando,Florida,Anderson St,1,0,False,False,False,True,False,False,https://www.gunviolencearchive.org/incident/891741,2017,7,1,False,False,66.0,Holden/Parramore
896014,2017-07-22,28.544040529417657,-81.36135898951025,Orlando,Florida,N Orange St and W Washington St,2,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/896014,2017,7,2,False,False,38.0,Lawsona/Fern Creek
899877,2017-07-27,28.4992,-81.3115,Orlando,Florida,5755 Rosebriar Way,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/899877,2017,7,1,True,False,32.0,South Semoran
901147,2017-07-28,28.5265,-81.3909,Orlando,Florida,900 block of Grand St,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/901147,2017,7,1,False,False,124.0,Holden Heights
901496,2017-07-30,28.3872,-81.4044,Orlando,Florida,Wetherbee Rd and S Orange Blossom Trail,1,0,False,False,False,False,True,False,https://www.gunviolencearchive.org/incident/901496,2017,7,1,False,False,,
902336,2017-07-31,28.578,-81.4756,Orlando,Florida,6949 Silver Star Rd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/902336,2017,7,1,False,False,,
903514,2017-07-31,28.4316,-81.3083,Orlando,Florida,1 Jeff Fuqua Blvd,1,0,False,False,False,True,False,False,https://www.gunviolencearchive.org/incident/903514,2017,7,1,False,False,72.0,ORLANDO INTERNATIONAL AIRPORT
909479,2017-08-09,28.5436,-81.4182,Orlando,Florida,W Washington St,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/909479,2017,8,1,False,False,,
912903,2017-08-13,28.5146,-81.2887,Orlando,Florida,7300 Curry Ford Rd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/912903,2017,8,1,False,False,,
918247,2017-08-21,28.5536,-81.4902,Orlando,Florida,753 Sherwood Terrace,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/918247,2017,8,1,False,False,,
920248,2017-08-24,28.4907,-81.2805,Orlando,Florida,4400 Block of Crossen Dr,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/920248,2017,8,1,False,False,,
942157,2017-09-26,28.4921,-81.2936,Orlando,Florida,Gibraltar Rd and Redditt Rd,1,0,False,False,False,False,False,True,https://www.gunviolencearchive.org/incident/942157,2017,9,1,False,False,,
950769,2017-10-03,28.5406,-81.2747,Orlando,Florida,222 Neighborhood Market Rd,0,1,True,False,False,True,False,False,https://www.gunviolencearchive.org/incident/950769,2017,10,1,True,False,,
952906,2017-10-04,28.5119,-81.4397,Orlando,Florida,Marbello Blvd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/952906,2017,10,1,False,False,98.0,Lake Richmond
952248,2017-10-04,28.564,-81.2456,Orlando,Florida,9812 Downey Hill St,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/952248,2017,10,1,True,False,,
952743,2017-10-05,28.5406,-81.3803,Orlando,Florida,55 W Church St,2,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/952743,2017,10,2,False,False,82.0,Central Business District
953972,2017-10-06,28.513,-81.3343,Orlando,Florida,4100 block of E Michigan St,0,1,False,True,False,False,False,False,https://www.gunviolencearchive.org/incident/953972,2017,10,1,True,False,,
957568,2017-10-11,28.62584052941766,-81.41515898951025,Orlando,Florida,7618 Forest City Rd,0,2,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/957568,2017,10,2,True,False,,
960061,2017-10-16,28.6086,-81.4284,Orlando,Florida,3927 Rosewood Way,1,0,False,True,False,False,False,False,https://www.gunviolencearchive.org/incident/960061,2017,10,1,False,False,105.0,Rosemont
963327,2017-10-18,28.5337,-81.2791,Orlando,Florida,Hummingbird Ln,1,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/963327,2017,10,2,True,False,,
963330,2017-10-18,28.5717,-81.1117,Orlando,Florida,18000 Hollister Rd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/963330,2017,10,1,False,False,,
972462,2017-10-20,28.5112,-81.4101,Orlando,Florida,3103 Lauressa Ln,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/972462,2017,10,1,True,False,11.0,Rio Grande Park
